MM.Entrez,EffectSize
16012,3.3393945779735708
68713,2.8474225962128017
76905,2.8670999529599435
12402,1.8740519080676439
21676,2.6020006487329184
98314,2.390215462157995
545902,2.487534460866227
109660,2.908056776718391
16819,2.6919348873173714
65963,-1.747072709906801
56184,2.3328174002520417
15227,2.1459778923575374
77462,2.653349737179717
226359,2.3382694482275888
13106,2.1943420283154813
320202,2.489411604237688
17537,2.1997854249702176
14807,2.6553022879142993
54199,1.7792413961080351
67331,2.2191022135485916
14068,2.6997594247320933
233875,2.502577218947101
213435,2.1417600345024805
77976,2.1387415397858707
18796,2.0976726089934195
21645,2.162815603604475
668303,2.8214563741254572
106522,-2.284396123896478
74915,2.3054917748547377
18121,1.74451421001781
384185,2.452594160560486
319581,2.3214095724554262
12771,-1.9622612956209515
11470,1.8976987936046452
69836,2.471965749214389
14168,1.6271945969146628
237397,2.467285282994938
12587,1.9308329568919431
18029,1.4220311242499086
381319,-2.192464412188383
53870,2.0383101223241518
16154,-0.8976694635076665
69318,1.4658684783879252
224023,2.0446354221628447
13446,1.979232798581143
228966,1.6361393734064826
243510,2.025680556138541
76645,1.4995688063703358
73192,1.790723910897416
13370,1.8355833508822652
58206,1.3290133806487772
18991,1.352481131677159
67198,2.20533798191921
12654,2.132910720876434
20491,-0.8190985594094613
21422,1.617079955858575
12765,1.5406172872775112
110794,-1.3934555174973955
244550,1.3654630149093965
13008,-1.017311236577279
80886,1.158601501750475
14915,1.740130810515847
13714,1.7306187586836685
16688,2.348128848067234
26757,1.4609429338259172
21906,1.0417491380279866
319229,1.0231660725700813
628324,1.2703410077752384
22066,1.8732626328016595
225631,1.8189898126208988
245468,1.3731644084311085
385377,1.3731644084311085
17287,-2.402057832726336
76073,1.1390124611749002
52892,2.9092597802242306
11629,-1.298109050786298
12983,1.0933819033333236
233571,-1.3533266011179004
11853,1.7497628486575145
11910,-1.919388878314158
328778,2.019436278289394
140500,1.1755745334710817
106565,1.129357770924262
14293,1.7109193245019974
244199,1.630287214643925
14430,1.4759438163382068
11492,0.939548818507955
65106,-1.1521694182750917
14756,2.0420222500058394
270150,2.2067534970324933
245886,-0.9717284246791511
11687,-1.9265913061173485
233020,1.710693264375104
68346,-1.253335939509113
230784,0.8846310351759339
50501,4.137060731490845
241452,1.7375417686206145
66085,-0.9209213053771013
58801,-1.8414240378187454
231633,1.60279239077689
102580,1.1612585019704325
214359,-1.2590135178460073
22260,0.5482998222151689
16660,1.6317349812034605
13483,1.3464135531847896
227288,1.1489436379439253
671564,2.0728931782555504
226896,1.5466028338609288
14071,1.8169769497199013
66333,2.270730833214264
67963,-0.7472770467492484
108121,-0.6987678887428839
387565,1.8209682220426426
13537,-0.9769793511175404
16592,0.9718591837348285
30806,0.9279523768465765
74782,1.4829984775547027
54357,1.598009431467056
210029,-1.556969633675883
12260,2.0979740917394807
55950,-0.8247874828942567
14345,-2.3047741575969822
71706,-0.7000181248769071
16643,-1.072573097341289
16973,1.338696987088392
435626,1.9271704478526788
77701,0.8121534690537775
12370,-1.267679976638595
223920,1.338503721470662
65099,0.7509162199820505
74286,1.7946630536576347
16189,-1.348000265817694
75723,1.721011343112849
332578,1.626218356779864
17260,1.7424361448399228
14179,2.1051910793000186
11625,1.6027447122287715
12400,-0.9789671180397708
237943,1.622983302085263
13244,-0.6275096245193978
239591,1.9778132740341379
260301,1.3796653426657546
21961,1.0688221274323197
12643,1.5180535801226869
12075,1.6374908062027078
14183,1.324156690541395
14863,-1.759328557666258
230398,1.5288997594426537
22196,-0.7756834835916084
67603,-0.7764029426920693
140795,-2.100087303721036
320463,-2.100087303721036
20201,1.1370451733732931
227659,1.0883869537776842
57756,1.4718523151619713
17394,1.859216946949421
241128,1.114837184941491
219072,-0.6636333457600614
67893,-1.5129783392442668
78929,1.2769305669427995
269951,-0.6048243480627651
69048,-0.908304839843856
108100,1.2504247746674757
66200,-0.7760369566733027
17826,-0.48045294451879883
67680,-0.6978795914980562
56374,-0.8241008844657465
54483,0.9709353074285083
76510,1.1893977130150954
81535,-0.7734731572372073
17937,-1.3007147641824641
21934,0.94671521770913
93746,1.913661239253761
22771,1.1208554193048537
50935,-0.6626780600199256
20379,1.8163730462789207
108068,1.2620023506411027
11569,1.0204867003982638
11979,1.034218912542121
67037,0.9520957680739759
17132,-1.6633945240838024
21982,-1.054747600035653
13649,1.4715974842503003
100039801,1.5845369249229067
70231,1.181811503865343
66042,1.541257759050822
68507,-1.7013539979152474
26897,-1.8070516651863482
21664,-1.8926317068629297
17150,1.5164562755627689
378460,1.2999685308102826
66075,1.1577602527995037
66046,-0.6324356100757136
71728,1.4050258579623573
14087,-1.7602255339685566
208890,1.1265354006337427
259122,1.452561852526598
320916,1.1913009427990833
170835,-1.553957754740015
215201,-0.7230811222828635
67602,-0.9393480466844455
71810,-0.7794182611667928
22029,0.6165623811627015
16854,-0.8933504061719315
109006,-0.9285896386493482
382639,1.409924252656797
71912,1.2967367756691974
13199,1.5867867395916155
494468,-1.5510971458470602
269642,-1.7908936183251694
11643,1.7065973707972724
76267,1.3934061041809915
18636,0.8047655475959132
68263,-0.5965004846734114
105859,1.7942428695170127
13730,-1.278616788468045
66315,0.9390978394101879
15902,-1.5367497534023498
13681,-0.6545291187612907
50758,-0.9991088529944507
258469,1.3249800155591362
170744,2.031707684005238
13732,-0.6702876648891198
13844,1.4712580520558438
640524,1.4679319288245232
70533,-1.055653496048234
99045,-0.5924555190610779
18675,2.039526203912574
13116,1.6815496745633256
15936,-1.4298347235534887
14673,-1.3050450464952021
12180,1.2122598172518186
246779,0.9982563356836129
72900,-0.5718863680958659
20199,0.9340906199920891
56692,-0.573559533805776
68581,-0.5021749097028323
231507,-0.7763152217801288
17454,0.7845242577538993
71986,1.028758141363622
94064,-0.6768440356908254
56501,1.8611369300519378
57916,-0.7437384833535461
14884,0.7139170357925533
108014,-0.6803992705445872
14744,-0.8316074216287062
69398,1.243977723467684
21685,-0.6510089669810188
67698,-0.9134756997096289
14404,1.652732768179054
232533,1.2665464444683998
105014,-1.4799626162785398
103554,0.9785260572669534
241197,-1.5785752280440066
94282,1.149985929621094
100019,1.887956469967274
107607,-0.6761288540459951
226861,1.6410748889068199
16865,1.163354039058813
18946,2.047499979383687
69742,0.6879696276647795
72113,-1.006281146655934
170947,1.045267640587869
212518,1.854985326969624
12912,1.0794443330620558
75751,0.5695829585529388
102545,-0.68381684479637
241075,0.9827380046696224
26569,0.9316177527007934
68240,-0.8623045366462847
76332,1.0898235495092905
20198,-0.6622044158147009
12450,-0.7219604320007491
225215,-1.070679818490695
93728,1.8022042198734587
101565,-1.30345928301794
66978,0.8742652934748172
217207,1.3083423762206898
17246,-0.586711404315599
70551,-1.5954322566346226
228960,-1.3213750216000486
68453,1.2076880910856609
11542,-1.477328610326479
69296,-1.477328610326479
64657,0.6480718156061158
14312,-1.0640909450034108
108116,0.5933801459427954
56205,-0.6811472907133034
381203,1.6559272118725783
14130,-1.066815301338032
22213,1.3134980814722397
70285,-0.9893806878529023
76637,2.0070678081178377
223775,-1.4343380747223824
329942,1.408224045897172
70834,-0.9576389854907097
59048,-0.9932922601654042
15186,1.0550909416342495
16178,1.6804513661454221
102103,0.9815845629082922
67477,-1.828948374979805
26371,-0.7797988123306112
192292,-0.6884070015959995
69815,-0.6884070015959995
69806,-0.5800515410163563
17760,1.073263284215324
59040,-0.7221549304157122
21748,2.311628891885217
54383,-0.620405511415365
14105,-1.564029267403587
16000,0.6834122238275775
20913,1.2949675436826018
17938,-0.7209008800863792
76577,-1.0335168588384684
268970,1.1177532006456259
74090,1.3723500244974618
69583,-0.9667698152060789
546648,1.2196814887547376
68742,-0.6148077449909763
17002,1.7604747667277172
66212,-0.5043337014058853
58810,-0.7433372999287133
19070,-0.830792758970798
15114,1.9261981673795123
109676,0.9271478944795284
117589,0.8196352304998964
94245,-0.5839208276423253
68423,0.6850248214852019
22218,-0.585686579744241
12985,2.267252301207252
70350,1.3379918255162302
13401,0.979685511973063
52024,1.7043980672031456
13595,-0.5155115803325092
80876,0.9033245667198155
330260,0.5908816407969075
225651,-1.2604909193527725
13051,-1.0059526939122954
321000,-1.1628737015702173
69834,-0.5287830618600076
229900,0.780656047599126
14733,-1.5710635503977466
67870,-1.544092562177073
12767,-1.0533931979858817
332221,1.2157181879809995
243339,1.3272334822621676
75788,1.0857315087567736
71751,0.9923035064030588
100504491,1.2570856695843968
29856,0.6656191772846931
56488,-0.5889000498475205
68499,-0.6100799337532052
72826,-1.1973443188334452
66694,-0.6578061363312955
71665,-0.6628577093892503
17202,1.910589534900982
20907,-1.116503060810012
66482,-0.6285203574149811
17134,0.7220167580021464
104215,-0.7196013005249098
13682,-0.7534240319108854
20498,-0.6200737274343169
24100,1.0800874063017716
15945,-1.3430681874871135
72185,-1.4502233059137692
381199,1.1182176580568841
229906,-0.9915870416283781
117148,1.1845874706275499
11840,-0.6593841321362834
20562,0.9465691128309146
11699,1.3141719608825753
229517,-1.8247294753646557
235086,1.1413179692267637
268857,0.7862378088961055
53625,-0.7180449807098022
103768,0.8979329465299735
26572,-0.8344842342547496
50497,-0.7004655415508054
217893,1.1419901804049148
83492,1.1153024912064051
170472,1.1574897612214148
72555,1.3088124370660434
27426,0.7028305961668293
17765,-1.1081500249402358
269629,1.138337054690595
26434,0.9916978323089776
12567,0.5830437920817282
63856,-0.7106693677063287
11438,1.4552203373626433
12518,0.7635232542727461
12042,-0.803154186371156
26427,0.9779310684112836
20661,1.4919900528601504
67181,0.7339832210559223
74255,-0.7229101252514791
14538,1.0093075196086927
56369,-0.44773316937909513
15211,-0.502612677164672
71908,-1.1919878088489124
67044,-0.4577782988598873
12915,-1.108249955952215
21763,-1.4858242418536634
71336,-0.5357927196433838
78892,1.725973525664731
11622,-0.8455715221367166
75624,-1.0763306256907148
208211,-0.871883597041462
18208,1.8883481768246293
30931,-0.6357488322483373
20403,-0.5690502367038537
83485,-0.4393741002733922
17312,-1.264827586773988
218030,1.4632242253092809
66980,0.8368979128937735
13400,1.769942808809212
66409,-0.5778909674882549
71963,-1.2025283200580743
114304,1.5667534034613873
14284,0.7057729486409716
217151,-0.7186512904622084
109161,-1.201206490111228
16182,-0.6671907484319322
50793,-0.5925369394159556
19242,-2.5024478694430004
18718,0.949645029278205
216578,-1.5294698005870622
52588,-0.5207354657300431
76205,-0.9343643753696504
108123,-1.3021331557951878
227697,-0.8212917670416564
64898,0.684083684791883
18148,-0.7591202249913085
56189,1.7766184875342343
100561,-0.6987239718915159
101214,-0.7151882315802691
15476,0.9445608877393905
69274,1.1221667392525072
17173,-2.007486174382751
276920,0.8953566877569914
69608,-0.8231415249815228
108767,-0.9392268894653579
66578,-1.3739582075524446
22141,2.081060194992328
13136,-0.9123433193628347
224624,-0.6021319214879899
12314,-0.7311340053486042
231842,-0.6309614265597911
20997,-2.768444501936304
170742,-0.9091291234495138
208727,1.2093060077268278
19262,-0.4319297836249607
19726,1.348317002429952
16828,-0.6976859885513385
15452,-0.6730695541941571
20541,1.198420472233277
19293,1.5366343195134178
13644,1.5630404575310983
56795,1.5396970459303256
140780,1.0098494672584692
18092,1.6584557676833471
320816,-0.7605479019089056
94224,1.4798470767873035
17476,-0.7531027224668829
18518,-0.7950498123041081
72170,-0.6856923152946983
22764,-1.6055481905140851
66999,-0.48609941782007304
106877,0.8354235346505332
15493,1.2045008081607014
13196,0.5296956297245536
14562,1.0287874727978092
56338,-0.8786780458058132
30843,-0.6257030133742614
69713,-0.5345910207719147
16362,-0.7736553873241512
13638,1.8408735150529587
56529,-0.6353315348448856
74126,-0.8791251904264659
13992,1.2858733675921128
17863,-1.074776183086132
20630,-0.633929839510909
67836,-1.248875518685023
242202,1.1209593022059563
67089,-0.8583705930787726
17305,-0.6356598324010267
381352,-1.2403730520663512
12506,-0.7012707411204318
66111,-0.5804452337308135
18230,1.3660298273687381
15439,0.7777783776122575
107477,0.7639339462728731
73368,1.2705373437342553
56453,-0.756867547635304
68039,-0.48673404503831463
26395,-1.0458752561898912
72775,-0.5030215979355095
21975,0.5621723071400204
66890,-0.5671762285944091
76959,-0.47151421563227736
58860,-1.534768623522309
76646,1.8747940522081308
78586,0.9959215779948662
71949,-0.6809443510809352
67272,1.1376728205861344
68472,-1.8530031077137883
16728,1.3929139736813
58182,0.8750957947297371
18217,2.0497453173964066
230514,-0.7629953464925574
66396,-0.8299362049862182
21929,-1.5233883857432735
19057,-0.8172444121656675
232790,0.8508804941943522
53868,-1.4808401231345352
209707,-1.3908259938064091
14190,-1.1976658189893294
18632,-0.6751918408463737
12193,-0.7034022433341836
17149,-0.6433507660183988
237336,-0.4784118589413584
378435,0.5003760153512431
17192,0.4412263464661468
21917,-0.65989542945821
70316,-0.5638076828415652
229681,-0.6655218284062636
13528,0.6915891124654383
19277,-0.7175506634678346
19356,-1.057169521083071
67201,-0.6236387919713771
14794,-0.7148037892918477
12977,0.9419211817140027
72183,-0.6466243380801489
81907,1.2719881023870059
13669,-1.1670682260319802
269473,0.8895416685201596
66495,-0.49956460780421885
71772,-0.6957514148072352
12834,1.2560177559670995
223435,1.8118784177322
229055,-1.3356521380117719
245446,1.7995027379928805
383619,-0.8803361163021508
13639,1.1172884212300476
20745,1.6066234935175459
15212,-0.6552051626203017
59095,-3.9812137664774054
435145,-1.1088482363129755
17123,1.3892940467950528
213956,0.5722410108689306
74675,1.0912639498798695
66537,-0.4963530930707538
72962,-0.9446846967782943
100126824,-0.9446846967782943
13358,0.7613357570191974
84094,-1.1551553668265786
21939,-1.018856668837989
67881,-0.4730623145085655
28169,-0.5206167557696535
320795,-0.4936748132466491
209086,-0.7773846038539904
56434,-0.8147115288392746
67996,-0.6454487591635143
70099,-0.49399668207284364
226823,-0.6735942435656259
110157,-0.7110124496672263
83814,-1.151769751601658
66743,-0.6298371795718136
66913,-1.3895984160424648
68365,-0.5503953724613613
17754,0.9792582261913978
18429,1.9435009406871702
56771,-1.8132504281105266
67111,-0.8378889655429109
16528,0.9039536666521926
16545,0.8404979441539098
13527,1.638105092301176
19260,-0.6100183328949171
16975,1.5119361423757178
66131,-0.7393481572227092
11447,1.3183926607153142
68316,0.9343931127880118
228545,-1.0602781801702665
67941,-0.5944296902091732
19079,0.8921869616095268
271209,1.6639036961518348
67755,-0.6538219729366679
17772,1.5670319187293504
641340,-1.038994728309052
258961,1.1875822545792971
58805,0.7280513556146753
77929,-1.5567234382078547
110639,-1.9001353744465916
110855,1.2070087776595955
67099,-1.0063378358235973
67381,-0.865969184162326
66441,-0.9190688198797332
16835,-0.7481675818360207
66164,-0.7424944088938332
73078,-0.6361186715969449
52174,-0.5010112871926697
67019,-1.0614566121619253
19418,1.405724439579128
14938,-0.7362700782570908
56809,-0.49875406207347517
18822,1.1412351998383974
11928,-0.5068988303263566
15403,-1.6376702632944564
27028,0.7712492936823292
14539,0.9466018913215679
59030,-0.7766760670311621
21944,1.4509507055488395
16370,1.0554245250820422
140919,1.6720515920005554
15446,-1.487182086176965
67245,-0.6942987323707062
19299,-0.6398645696333745
16341,-0.6977883309991668
56747,1.7402231078224935
76527,-1.1409921821708435
207615,-1.4791163820687636
268783,-0.7290708003944619
18015,1.0207541865859326
276905,0.5648046809235217
14635,0.6730944971251862
21968,1.3373983090308883
12369,-1.0026588781576429
58220,1.7176489336142478
319740,-0.6039665877779612
19819,-0.9277603447975586
212307,0.7114755099607102
20753,0.8135104882507509
77733,1.4140494705365185
73067,-0.5216798557999347
67072,-1.1740171482945057
93765,-1.2568251507480799
17084,-0.641894651107723
19700,1.3947506175381879
232989,0.7863676530383259
12475,1.2189585776841225
14667,-0.6887718587624585
224674,-1.2760728229864808
19662,-1.7806466093375493
74513,1.7870897379284219
227195,-0.897565103647957
75216,1.030306932643299
224093,-1.3197800893486882
12368,-0.6234467231812282
13001,-0.4790212732386063
28028,-0.6362893660378681
109594,-1.2408639296396666
226122,0.7195125401216602
217588,-1.5390812085503525
216810,1.1185107296803611
19355,-1.09013031930232
223970,0.9705030153444305
67784,-0.6501489033183745
66556,-0.689499351005006
216151,-0.9782359726492365
14114,1.2804493586250025
12164,1.461243038188739
14854,-1.2775470368406756
14605,-0.6788988533410905
70120,-0.8926372306394379
211389,-0.52388268855006
18631,-0.6424425994911918
21371,-0.6921466043429838
57357,-0.5793738461028193
14675,0.9694309315440339
12034,-0.5581555689796431
13367,0.49428040320033695
232400,1.3028186500130516
20401,1.1062049357494246
12874,1.0598430949823365
63955,-0.8227787076202766
20493,-1.7842576639572112
228368,-0.4809510826338066
19328,-0.7344794178686547
99031,1.6843113840474255
66965,-0.49163367867196683
269198,1.0116929191743784
20269,1.328294753552918
14402,1.470684194740194
106143,-0.6223324076878258
93747,-1.3309466245543078
73490,0.9584361236473935
99929,-0.857214565549115
23991,-0.5164556444601409
69482,-0.7389715720871921
20227,0.7103489622018149
320091,1.5370792788157561
66493,-0.5613914758080707
320024,-0.9163578516510293
103583,-0.5171168822878585
110168,-0.8665915922302307
12010,-0.5770358741688018
227656,-0.6022373112193815
70772,1.6595692996241551
58804,0.6879735644979785
22245,-0.47317004885053215
14073,1.7329392045554792
21824,-1.5761296725177356
55927,-0.5158320023024388
225358,0.5652263978688392
56619,1.126797097295535
66329,-0.6798816153146596
20530,1.0530509390937803
217517,-1.4374118443546782
17248,0.8675123831503777
66231,-0.5257490431488065
56748,-0.624232810437297
93672,0.913603963293455
71041,-1.235775224947104
70335,0.9743658669051998
58239,-0.7368639717296919
73124,-1.3252720028991698
56786,-0.4285043163665687
104771,-0.39703474570352526
17692,-0.543770056136351
218121,-0.5603128983477657
67674,-0.5631457124080015
12494,-0.7951960202381398
234463,-0.6508492581484937
20930,-0.5300605053794811
56334,-0.6363534653654224
69606,-0.6565735053071258
68520,-1.21066029911732
67604,-0.8983157434184017
13209,0.6331547518361091
226144,-0.7151414128401488
72098,-0.9850072716967491
78416,-0.6668034709246715
75785,-0.8631203974542281
69332,0.8996227476263368
12857,-0.4057060540463624
76117,-0.767508842077282
15242,-0.6414942275846904
74002,-1.236505877737983
140493,1.092817786791091
68969,-0.5216580365425596
27965,-1.0073082649628295
56336,-0.6042140400399099
238871,0.8515923702716695
110606,-0.5461563443505515
211151,-0.5461563443505515
74360,-1.0089852466027418
107986,-0.7121172483682345
117167,1.6269141379731584
11790,1.1940247826074497
108098,-0.7825362631739692
67490,-1.3794887235406508
353242,-0.4527386565281919
66480,-0.6572761256376136
80751,-1.0388986393840725
17268,-1.0061480553824547
19276,0.8798824535609944
12237,-0.6740217780063187
74249,1.8943666461194475
17527,0.44211116349059587
108150,0.5680129346503104
22194,-0.7924436856379318
23983,-0.6097193208707967
20360,1.436574511521318
68877,-0.44231974972078447
216150,-0.4192518917849206
19411,-0.5053352799322326
70375,1.0628130107385347
24131,1.687233416736884
66260,1.6521670815259224
105988,-1.422426215643497
54615,0.739490218609637
223922,0.739490218609637
52028,1.2311072596968549
83435,-0.9388404265841732
18795,-1.2365002207823554
244059,0.8025353717805679
108687,-1.1620605737016696
20912,-0.8599643558030126
50754,0.7080030873190175
70355,1.266550200331026
140499,-0.5037095724289351
13544,1.0109167149309712
237823,1.0403333819198428
104836,0.6237267171051286
67057,-0.6560745329270468
26926,-0.43854114960168644
14252,0.9996486244186453
72147,0.9049966610426381
67710,-0.5056020264383427
11352,-1.1214551897825746
19255,-0.6364442456846398
27049,-0.6780068924494493
76295,-1.4041399349497485
74044,-1.3403915499665873
271564,0.8260114137852472
12258,1.2351485035911107
