MM.Entrez,row,EffectSize,condition
11433,11433,-0.14114363315737835,Fluad_72_PBMC
11433,11433,-0.10448046541272582,Fluad_168_PBMC
11434,11434,-0.34788827586470566,Fluad_4_PBMC
11434,11434,-0.4719823834381188,Fluad_8_PBMC
11434,11434,0.022384909443121548,Fluad_24_PBMC
11434,11434,-0.13590685073567407,Fluad_48_PBMC
11434,11434,-0.3294035360192408,Fluad_72_PBMC
11434,11434,0.07535501989820745,Fluad_168_PBMC
11435,11435,-0.30212657306810403,Fluad_4_PBMC
11435,11435,0.06442472197647076,Fluad_8_PBMC
11435,11435,-0.041689311878243054,Fluad_24_PBMC
11435,11435,-0.6126519735190126,Fluad_48_PBMC
11435,11435,-0.24116412302000848,Fluad_72_PBMC
11435,11435,-0.24046069383040397,Fluad_168_PBMC
11438,11438,0.25031099213683206,Fluad_4_PBMC
11438,11438,0.1915971322813936,Fluad_8_PBMC
11438,11438,0.32147682469802036,Fluad_24_PBMC
11438,11438,0.34781091151845184,Fluad_48_PBMC
11438,11438,0.4275660131790683,Fluad_72_PBMC
11438,11438,0.264599316067744,Fluad_168_PBMC
11440,11440,0.129575458877893,Fluad_4_PBMC
11440,11440,0.1495668635230558,Fluad_8_PBMC
11440,11440,0.2246576629731577,Fluad_24_PBMC
11440,11440,0.12087620206371807,Fluad_48_PBMC
11440,11440,0.22102282379409488,Fluad_72_PBMC
11440,11440,0.07440813032851065,Fluad_168_PBMC
11441,11441,-0.35003565447487606,Fluad_4_PBMC
11441,11441,-0.6556087897745595,Fluad_8_PBMC
11441,11441,-0.5650034439395742,Fluad_24_PBMC
11441,11441,-0.3130727637292144,Fluad_48_PBMC
11441,11441,-0.25772835069804556,Fluad_72_PBMC
11441,11441,-0.5485085569610666,Fluad_168_PBMC
11443,11443,-0.3207273777628274,Fluad_4_PBMC
11443,11443,-0.2878622510371953,Fluad_8_PBMC
11443,11443,-0.034731751908709474,Fluad_24_PBMC
11443,11443,-0.034146528940904156,Fluad_48_PBMC
11443,11443,-0.19225603185712165,Fluad_72_PBMC
