MM.Entrez,mean_log2fc
16195,1.4514607478
16196,0.16741769740000018
16197,-1.0015897394000004
16198,-0.0692723722
16199,-0.01579690419999976
16201,-0.1359786925999998
16202,-1.5769130824000002
16204,-0.24719012239999988
16205,-0.7429271943999998
16206,0.1577320276
16210,0.22039989599999998
16211,0.5170004910000001
16319,-0.5837942076000002
16322,0.10691651939999999
16323,0.5579947799999998
16324,0.01381795120000025
16325,-0.08741118639999997
16326,-0.08741118639999997
16328,-0.25338218139999996
16329,-0.6434287994000002
16330,-1.116923091
16331,-0.7603810753999998
16332,0.34443016320000003
16334,0.08657566879999959
16336,-0.09962150999999901
16337,-0.32640293399999987
16341,0.1308989499999996
16348,-0.09934757679999981
16351,-0.23750374860000018
16362,1.1912910652000002
16363,-0.5215453341999993
16364,0.5593279341999999
16367,0.9184154926
16370,-0.12960097279999974
16371,0.20662631759999997
16372,0.27326749659999994
16373,0.349273842
16391,0.2921916493999994
16392,1.0508886138000002
16396,-0.44268960439999994
16398,-2.4222881752000003
16399,-2.4334915616
16400,0.023115706000000093
16401,-1.3811821647999998
16402,0.17475774620000006
16403,-1.9873070716000005
16404,-0.06046078440000039
16407,-0.6755299216000001
16408,-1.288012599
16409,0.5704031425999997
16410,0.07168523020000034
16411,0.04596308320000002
16412,-0.5381733837999999
16413,-0.07645100300000036
16414,-0.36968783599999994
16416,-2.6405373259999996
16418,0.6461556282000002
16419,-2.389372275
16420,0.21077375220000022
16421,-0.7476309683999997
16423,-0.3488454059999995
16424,-0.6078928532000001
16425,-0.6272476281999999
16426,-1.230844116
16427,-0.2753973831999998
16428,-1.3780953444000006
16429,-0.0329602028000002
16430,0.6047282415999998
16431,-0.10534854540000041
16432,-0.3957794640000003
16433,0.08314590839999988
16434,0.28879029460000005
16438,-0.34078547159999995
16439,-1.6877161790000001
16440,-0.8715251114000002
16443,-0.40593216540000016
16447,-0.01811854859999986
16449,1.8740432346
16450,-0.15752072740000003
16451,-0.48198026000000027
16452,0.2321066983999998
16453,-0.09962150999999901
16456,-0.20810796240000048
16467,0.027849396000000057
16468,-0.5238068424000002
16475,0.40357939700000023
16476,1.8159351243999997
16477,1.8260680762000008
16478,-0.22575118799999988
16480,0.2684607123999999
16485,0.14315743419999993
16490,0.18566600280000006
16491,-0.7323057261999996
16492,0.03740168219999981
16493,0.5011612460000001
16494,-0.06461546299999998
16497,0.16637389379999998
16498,-1.0479129644000003
16499,-0.018038439400000064
16500,0.04296725340000016
16502,0.1489431350000002
16504,0.09680632519999983
16506,-0.10351125319999992
16508,0.2997017572
16509,-0.11817598339999993
16510,0.19632805920000004
16511,0.0031855106000002074
16512,-0.01803296599999965
16513,0.12731597899999997
16514,0.10374976660000039
16515,-0.18070941420000003
16516,0.2021025829999999
16517,0.0941546522000001
16518,0.16987025939999983
16519,0.13141299940000017
16520,0.10667837939999972
16521,-0.8144795795999998
16522,0.09037586159999991
16523,-0.17056553119999976
16524,0.08134217839999973
16525,0.30606177740000007
16526,0.24094247940000013
16527,0.46429764640000004
16528,-0.15443042219999972
16529,-0.5761538017999998
16530,-0.06618802379999984
16531,-0.008508715000000132
16532,-0.028556505200000082
16533,-0.05090708139999993
16534,-0.40918701540000024
16535,0.17950463220000007
16536,-0.12330440540000005
16538,-0.009095284399999848
16539,0.07762759580000012
16541,0.37122186260000023
16542,0.3887980078
16543,0.9191664159999997
16545,0.34685871960000014
16548,-0.0602846134
16549,-0.2466920608000002
16551,-0.07823315999999975
16552,-0.06112543140000018
16553,0.9899894249999999
16554,-0.11447239519999997
16558,0.4649708755999997
16559,0.029041585999999578
16560,0.12028312019999987
16561,-0.26945121600000005
16562,0.8281202967999995
16563,-2.0986072019999997
16564,0.4514930112
16565,-1.6689742078
16568,-0.15848202459999997
16569,-0.22962432580000008
16570,-0.2737185884000001
16571,0.14700494180000007
16572,-0.04505808980000017
16573,-0.40610829479999994
16574,0.07489118379999996
16576,-0.09707936939999977
16578,-0.20345938620000012
16579,0.7017914682000003
16581,-0.0017375517999999673
16582,-0.018392514000000144
16588,-0.13835679140000004
16589,-0.7054283514000002
16590,0.3792481613999998
16591,0.07001888159999989
16592,2.4441477332
16593,-0.33263954280000013
16594,0.12007843040000024
16596,0.07879019839999979
16597,-0.062288934200000076
16598,-0.27152522200000007
16599,-0.6499552143999996
16600,-0.3922489701999998
16601,2.2197557752
16621,-0.4888284413999999
16641,-1.5024609588
16643,-1.3874667921999997
16646,-0.6246544266
16647,0.8555961756000002
16648,0.3020679740000002
16649,0.1994987037999998
16650,0.08584193819999975
16651,1.4998283148
16653,0.8923557458
16656,1.2014347424000003
16658,0.6897087482000002
16660,-0.026037549600000005
16661,0.12095577219999994
16663,-0.09298203360000004
16664,0.2728272001999999
16665,-0.24872873079999974
16666,-0.14591103680000012
16667,-0.06532567799999996
16668,1.1751856116000001
16669,2.0138808562
16670,0.1751277361999998
16671,0.2868688937999998
16672,-0.16694752779999983
16673,-0.07945908720000024
16675,0.016522789200000092
16678,0.042509524999999826
16679,0.1676327649999997
16680,0.005449811600000132
16681,0.15826215359999996
16682,0.06749389919999997
16691,1.2987274948
16693,-0.040526275000000195
16703,0.06710204659999999
16706,0.43368243179999977
16709,0.2825411232
16716,0.24263808319999997
16728,-0.7527027829999998
16763,0.22952377439999996
16764,-0.6258216126000005
16765,0.6857860368
16768,-0.05299246259999997
16770,0.05251117140000013
16772,-0.007612434600000021
16773,0.5083862349999997
16774,0.05167335839999988
16775,0.7789747051999999
16776,0.40569394999999986
16777,-0.1164194499999999
16779,0.39528126859999996
16780,0.136609155
16782,-0.24184364959999982
16783,-0.35169877399999977
16784,0.7719448117999999
16785,0.25517247399999976
16790,0.07951790619999974
16792,-0.5270702060000001
16796,-0.44352851660000037
16797,-1.5560044847999994
16798,0.29258503079999976
16800,-0.025335053999999958
16801,-0.6884227349999996
16803,1.0529855460000002
16814,-0.0793994993999995
16815,0.009587862799999937
16816,-0.16752900440000026
16818,-1.4243381944000002
16819,4.5059061752
16822,0.6517352158000005
16825,-0.5000638928000003
16826,0.48877388320000004
16828,0.8310149902000002
16832,0.8244068713999997
16833,0.32967175520000025
16834,0.24098385759999968
16835,0.35970750879999985
16841,-0.33270779999999966
16842,-1.4413211766000003
16846,0.1389309838
16847,0.04116878220000012
16848,-0.5236802401999995
16852,0.8805069979999999
16854,0.5843109776000002
16855,0.09462688739999997
16859,-0.5773359357999996
16865,-0.11890947100000011
16867,-0.018066679
16869,-0.0012565532000001767
16870,0.06823247039999998
16871,-0.013077803399999866
16872,-0.12442124280000005
16873,-0.08081388400000009
16874,0.15250437660000032
16875,-0.024015962000000002
16876,0.07811826859999993
16878,0.5564624462000001
16880,0.9478514898
16881,0.0686214001999998
16882,0.3178792437999999
16885,-0.13103219219999945
16886,-0.07264605799999993
16889,-0.4813781547999999
16890,0.5827667580000003
16891,2.4041450112000002
16897,-0.1902332976
16898,0.1849395260000005
16904,-0.2348028228
16905,0.24279194300000012
16906,0.6902613209999998
16907,0.2581387432000003
16909,-0.5535904720000001
16911,0.1028263054
16912,-0.040354320600000215
16913,-0.2216024661999999
16917,0.07992644759999974
16918,-0.1940773307999999
16922,-0.30748203819999986
16923,-1.1120295500000001
16924,0.025863670000000418
16948,1.2214377723999998
16949,1.2590029388
16950,-0.06943091580000012
16952,1.6512833603999995
16956,2.9653357985999995
16963,-0.02767634479999983
16969,-0.12465420240000018
16971,0.034531942799999854
16973,-0.10782811259999983
16974,-0.2416907120000001
16975,0.5052287858000002
16976,0.4019511721999998
16977,0.23430670280000002
16978,0.27691171120000035
16979,-0.05189093880000008
16980,-0.00497174660000006
16981,-2.091852104
16985,0.08897070520000024
16987,0.10696208160000006
16992,1.2829767857999999
16993,-0.013760463999999882
16994,-1.2907433444000003
16995,0.1769804261999997
16997,-0.17586919440000007
16998,1.8364706142
17000,0.47406315820000006
17001,0.24225914559999967
17002,4.8296914200000005
17005,-0.18115240199999988
17022,1.5923389796
17025,0.21891924879999994
17035,0.645319489
17060,-0.44471673780000004
17063,-0.6219436973999999
17064,-1.1063475377999996
17068,-0.5459481373999999
17069,-0.019326014000000336
17075,1.1610654226
17076,-0.11302611099999993
17079,-0.43224666340000006
17082,0.5621164488
17083,0.10147886580000025
17084,-0.046034222000000145
17085,-0.6087767120000003
17086,-1.4012037306
17087,0.6976424804000002
17089,0.6435532888
17095,-0.8711595153999999
17096,-0.5110806319999999
17101,0.1300206183999995
17112,1.2631596712
17113,0.14481680659999974
17116,0.05812103920000008
17117,-0.18623156439999974
17118,1.597675036
17119,0.6514962044000008
17120,-0.3082165898000001
17121,-0.08478564819999992
17122,-0.6815759332000002
17123,0.013254333200000098
17125,0.16920091799999973
17126,-0.09625232720000006
17127,-0.11879974859999987
17128,-0.1039315270000003
17129,-0.03375904439999999
17130,0.3151109938000001
17131,-0.8680027399999999
17132,0.8440368441999999
17133,1.7925106067999999
17134,-0.40483431360000033
17135,0.10395015140000012
17136,0.22274681980000005
17149,0.5052287858000002
17150,0.30661686339999983
17151,-0.06695023999999991
17152,0.14186494480000017
17153,0.5460594002000002
17155,-0.2543692169999997
17156,-0.29824092500000016
17158,0.3157220636
17159,-0.02401729159999988
17160,-0.01731457659999995
17161,0.8221038258
17164,0.8039503873999992
17165,0.034539238599999855
17167,1.050739196
17168,-0.7836191169999998
17169,-0.2269173428000002
17171,-0.03956088519999997
17172,-0.12314887100000008
17173,0.11617938660000002
17175,-0.4021417266000002
17179,-0.7006792503999997
17180,0.10742976520000003
17181,0.07741730499999999
17182,0.049444717400000116
17183,-0.03191567259999991
17184,0.2531375382
17187,-1.5657563858000003
17188,-0.09984336399999998
17189,3.6712956829999994
17190,0.4140686787999998
17191,-0.3432162488000003
17192,-0.07042480140000025
17193,-0.6948548872
17195,-0.9104462125999998
17196,-1.1274179415999999
17199,0.12130941499999981
17200,0.24178205120000004
17201,0.07961077239999989
17203,-0.012136774600000066
17207,-1.1419548073999999
17210,0.9583633899999991
17215,-0.13397807460000005
17216,-0.04476729959999977
17217,0.3565853363999999
17218,-0.011466736999999961
17219,-0.11562434860000008
17220,-0.2956304929999999
17221,0.10008691040000013
17222,-0.15565160700000025
17228,-0.4155583596000003
17235,0.05062173279999982
17237,-0.25037130439999994
17240,0.16973699660000002
17242,0.03130408039999983
17245,0.022960174400000182
17246,0.12131130460000036
17248,-0.18963039280000035
17250,0.0076626532000000705
17252,0.06980014900000013
17254,-0.04753113520000022
17256,-0.11215323140000029
17257,-0.4411235348
17258,-0.28922005560000025
17260,-1.3822267556
17261,-0.7468393455999998
17268,0.07095757680000006
17274,-0.01923463560000016
17279,-0.027926812799999992
17281,-0.9263977164
17283,-0.4354664554000002
17285,0.4489756936000001
17286,0.4053787204
17287,-0.014161812200000234
17288,0.052059243000000165
17289,0.7158645704000002
17292,-0.17385970680000007
17293,0.04918898959999998
17294,-1.7710690694
17295,1.2803782925999998
17299,0.5361437468
17300,0.05001926799999997
17301,-0.04019624740000013
17304,0.7555094474
17305,-0.8125641938000001
17306,0.06390860860000007
17308,-0.31147302120000014
17309,-0.0065706845999999545
17311,0.13665065419999997
17313,3.885349399
17314,-0.3313870906
17318,0.859471382
17319,-0.3774604025999995
17329,4.1779493603999995
17330,0.1694962648000001
17339,0.085141413800000093
17341,-0.18550215800000008
17342,1.025737968
17344,-0.29370317060000006
17345,0.4714353430000001
17346,-0.2730683244000002
17347,-0.8752325044000007
17349,1.1707949748
17350,-0.3505699616000001
17354,-0.47559612839999976
17355,0.13778058680000008
17357,3.3425872997999995
17364,-0.07274985760000004
17380,0.0044266012000000465
17381,0.5503533746
17384,-0.1083232640000004
17385,-0.07546240219999996
17386,2.3668657644
17387,1.5976751761999999
17388,0.26678600259999996
17389,0.30521177879999994
17390,1.0764645610000003
17391,0.14714623000000007
17392,0.48456711760000015
17393,-0.0027546761999998406
17394,3.5398934406
17395,1.3948072558000002
17420,-0.052843629
17423,-0.3924981261999999
17425,-0.9607694114
17427,-0.09665823619999987
17428,-0.36833822699999985
17433,-0.08436471040000042
17434,-0.2726634833999998
17436,0.9591111390000002
17441,0.28785471340000013
17444,-1.4615138103999996
17448,0.6615404971999996
17449,0.6702494474000001
17450,0.18153032779999995
17451,-0.029581285199999918
17454,0.20320806819999998
17463,0.8910014096000001
17470,0.8435595539999999
17474,1.5185555838
17475,0.17314112999999995
17476,0.16163461660000028
17480,-2.5479893548
17523,1.2815689495999996
17524,-0.42683525600000005
17527,-0.11659885659999995
17528,0.23307575100000016
17532,-0.47071694059999986
17533,2.3176869824
17534,0.7896150609999998
17535,0.3355511528000001
17536,0.7850579157999998
17537,-0.12227470700000005
17681,0.2049628289999998
17684,0.4662877312000006
17685,-0.5267776652
17686,-0.4731811048000001
17687,-0.13746310979999982
17688,0.083464629
17690,-0.028152288600000297
17691,0.09401228520000002
17692,-0.18556445020000006
17695,-0.018143875399999843
17698,-0.07981398999999989
17701,-0.030092550399999855
17702,0.02879911479999997
17713,0.3102296536000001
17714,0.2098577110000001
17721,1.2432479200000004
17748,5.3441505018
17749,0.4108239308000002
17750,5.0293903392
17751,0.1730646497999997
17752,0.004988724800000011
17754,0.1277745475999998
17755,0.8086671215999999
17758,0.22699397660000004
17760,0.1980162194000002
17761,-0.07400002400000005
17762,0.3769374646000002
17763,-0.6629652650000004
17764,0.6577097829999998
17765,-0.2489734916
17766,-0.23547899599999994
17768,-0.25612402479999974
17769,0.09713849700000024
17772,0.0268190162
17773,0.04876468439999984
17775,-0.3977426896000001
17776,-1.7485396033999998
17777,-0.17918762400000002
17826,-0.7804226045999998
17827,0.20978679880000045
17828,-0.05892304739999987
17829,1.1455518541999998
17846,-0.03292363179999998
17847,-0.022263430199999924
17855,-0.12893020800000005
17859,-0.8850521817999997
17863,0.21616148980000016
17864,0.09267730879999991
17865,0.3196143388000001
17868,0.9333164031999999
17869,1.8015166828
17872,-0.36473288020000005
17873,1.3824589159999998
17874,1.2662885236000005
17876,0.26552363040000004
17877,0.0413959802
17878,0.1598628899999996
17879,6.0284908658
17880,-0.018206935999999826
17882,2.0513382021999997
17883,-0.23955393020000013
17884,2.9617758492000004
17885,0.06758452299999991
17886,-0.8950572340000005
17888,1.2367815868
17896,0.034843639400000015
17897,0.9231787363999999
17898,2.2605892306
17901,3.2356469237999996
17904,-0.3274676379999999
17906,3.699360349
17907,2.4114896694
17909,0.3040230253999999
17912,0.27851368460000003
17913,0.19744151279999966
17916,-0.49803121079999996
17918,-0.05785504099999999
17919,-0.1318799569999999
17920,-0.6533579715999999
17921,-0.06051014440000006
17922,0.022752763199999904
17925,-0.07298823220000054
17926,0.6503104315999998
17927,-0.04968877960000013
17928,-0.13750174079999994
17929,0.00579605999999977
17930,2.0914000024
17931,0.09382723819999991
17932,0.016522668600000213
17933,0.12886701039999973
17936,-0.3262604669999999
17937,0.30354636720000006
17939,-0.3864869628000001
17954,0.216786923
17955,-0.08831619420000009
17957,0.26063728579999984
17960,-0.0921387096
17961,-0.6585851496
17966,-0.6725885342000002
17967,0.44118380319999984
17968,-0.009465727199999895
17969,0.1880579946000001
17970,0.39880517900000034
17972,0.19789242319999972
17973,0.2864447058
17975,1.0442813875999997
17977,-1.0393487444
17978,-0.7876189925999995
17979,-0.7703119528000004
17984,0.8617114672000001
17986,0.04472932219999981
17988,-1.4574455121999996
17991,-0.024570689199999406
17992,-0.18939125400000023
17993,-0.4170678381999998
17995,0.8900268584000001
17997,-0.0759826672000001
17999,0.6629062824000004
18002,-0.22724843640000003
18003,-0.40824176600000045
18004,-0.08179112980000017
18005,0.2829623601999999
18007,0.5602802090000001
18008,-0.0032030189999998626
18010,-0.09358957659999984
18011,-0.024786309800000145
18012,0.3087120872000001
18013,0.14058227680000018
18014,-0.03497866599999992
18015,-0.23571968579999983
18016,0.06540726559999982
18018,-0.7425200872000002
18019,0.18186557260000008
18020,-0.5505267364000002
18021,-1.0933236558000001
18022,-1.4290662607999998
18023,0.5589763674000003
18024,1.0834785498000006
18025,0.22712020419999987
18027,0.8653882252
18028,1.8486849282000002
18029,-0.15349355980000037
18030,2.2078611266
18032,1.0151038116000002
18033,0.5557032514
18034,0.6580239946
18035,1.2965904519999998
18036,0.6888420207999999
18037,0.8046374388000004
18038,-0.20256669799999988
18040,0.06919461520000006
18041,-0.1377006439999997
18044,0.2456318694000002
18045,0.16121789100000022
18046,-0.0896660969999999
18049,0.18768758820000006
18053,-0.39242027299999993
18071,0.17395565460000012
18072,0.16339149560000008
18073,1.4267147627999996
18074,0.3719863198000003
18080,0.053535285600000135
18081,-0.2592851840000002
18082,-0.8749702297999999
18087,-0.014769757200000021
18088,0.09881995880000005
18089,0.011776047399999885
18091,0.11974589079999998
18092,-0.12188978460000008
18094,0.03077928599999974
18095,0.236175811
18096,-0.18436281440000002
18099,-1.8598569938
18100,-0.07568163700000012
18101,0.15275571540000002
18102,0.43688886820000017
18103,0.8268071859999999
18104,-0.3762700390000001
18105,-0.6496609392
18107,0.1347568432000003
18108,-0.40632264780000005
18109,-0.028139168599999924
18111,0.6396087812000002
18113,1.5543754273999997
18114,0.25698780779999986
18117,0.11529304940000015
18119,0.05032253099999995
18120,-0.18499582759999988
18121,0.10614098140000008
18124,1.8360066060000002
18125,0.26196724120000014
18126,0.08307221919999996
18127,0.4487381227999997
18128,0.026005034999999843
18129,-0.2816851006
18130,0.095726865
18131,0.375231477
18132,-0.4642851772
18141,0.17784489639999973
18142,-0.07124124999999992
18143,-0.16784864940000013
18145,-0.3752021376
18146,1.2947463182
18148,0.8564023416000002
18150,-0.3095231117999999
18155,-0.014449281200000108
18159,0.009334798799999955
18160,0.07709284119999987
18162,-0.018614055599999978
18163,-0.02536187000000023
18164,0.2000194722
18166,-0.11203816159999985
18167,-0.015712745200000017
18168,0.14887461340000013
18171,-0.3271358590000002
18173,0.33333680319999975
18174,0.1596469176000001
18175,0.7431058985999999
18176,-0.5169926676000003
18181,-0.14891287300000008
18183,0.17075239320000007
18185,0.34797195600000014
18186,0.25766996
18187,0.40243108020000007
18188,0.010767452400000183
18189,0.07190494720000018
18190,0.11390245680000019
18193,-0.5782549335999999
18194,-0.17504434799999974
18195,0.18321852999999994
18198,0.10267303519999998
18201,-0.3702390151999998
18203,-0.5800874271999998
18205,-0.09438461260000001
18207,-0.07155454680000002
18208,0.9564707577999998
18209,0.14935397899999997
18211,-0.13157513299999976
18212,0.2429710887999999
18213,-0.20063049179999998
18214,0.24149095759999994
18216,-0.0048363692000002595
18217,0.11774537919999999
18218,-0.08245736760000016
18220,-0.3898103052000003
18221,0.5848228328000007
18222,0.004188781399999897
18223,0.2985241219999999
18226,0.4875200092
18227,0.040178159799999946
18230,0.23059804919999963
18231,0.06131757540000001
18232,0.23634085899999996
18241,-0.004693278799999963
18242,0.48863381480000034
18245,-0.07671000400000025
18247,-0.7808297626000005
18256,-0.18037828619999985
18260,0.16167373840000004
18263,-1.0471647699999995
18285,-0.04045512900000022
18286,0.07362650819999988
18291,0.10372242799999982
18292,-0.0905174259999999
18293,-0.028170480800000428
18294,-0.43083990640000014
18295,1.3640006584000004
18301,0.17636018759999955
18302,-0.4185610333999998
18377,0.15860368859999965
18378,-0.031226088799999926
18383,-0.05429994600000043
18386,0.1644113579999999
18387,0.14840861479999995
18389,0.22641846060000007
18390,0.1760841976000002
18391,-0.09497513440000013
18392,-0.35644530319999995
18393,0.3289746990000001
18399,0.0725281257999999
18400,0.05684076400000001
18408,-0.2806354166
18412,-0.25161281200000013
18413,2.2380696677999996
18414,3.725202115
18415,-0.6451906142
18416,-1.577892897
18417,0.6507774425999998
18419,0.07803221699999982
18420,0.2292310439999996
18423,0.15303530699999995
18424,-0.1665067099999999
18426,-0.015981137
18429,0.24143761280000003
18430,0.20773060300000007
18431,0.2264867433999999
18432,0.44026264740000054
18436,-2.4481484318000004
18438,0.44484317040000043
18439,-0.42482567400000004
18440,-0.18705184919999987
18441,-0.8708036552000002
18442,0.1361101692000002
18451,0.11354560579999991
18452,0.34858314220000003
18453,0.708539082
18457,-0.06971202279999994
18458,-0.008546707999999726
18472,-0.11725755719999993
18475,0.22068889539999997
18476,-0.41505826719999994
18477,0.5121153920000001
18478,-2.608436735
18479,0.12417310460000017
18481,0.38463853720000013
18483,0.13568216260000007
18484,0.38283075820000045
18488,0.18447804960000003
18489,0.15604002659999988
18491,0.04200522080000013
18503,0.27475575700000016
18505,0.19846914380000008
18506,0.05754332220000009
18507,-1.2945234978000002
18508,0.12112845920000001
18509,-0.04758088980000023
18510,0.26441493920000003
18511,-0.07968419879999988
18514,0.9053167976
18515,-0.4642851772
18516,-0.11332931220000031
18518,-0.3541055662000005
18519,-0.388185764
18521,-0.17534839600000005
18526,0.20168869280000018
18530,0.015594838399999941
18534,-0.15157847120000006
18536,-0.1532124020000003
18537,-1.7948033754000003
18538,0.24521764979999996
18541,-0.18031263799999983
18542,2.1500084592
18545,0.034400741199999994
18546,-0.12274886380000025
18548,0.13510622040000014
18549,0.00812350499999992
18550,0.020270414400000183
18551,-0.026745983199999657
18552,0.4795775200000002
18553,0.46698867720000015
18554,-0.3013163733999999
18555,0.040993534199999904
18557,0.04191305099999969
18559,-0.28387391699999986
18563,-0.044708734199999954
18566,0.2341350202000001
18567,-0.31597162819999997
18569,0.3005117832
18570,0.17405405919999986
18571,-0.2342716264
18572,0.3732251986
18573,0.10713411600000011
18574,-0.040794329799999945
18575,-0.5033051918
18576,-0.5214399240000003
18577,-0.008989645199999785
18578,0.27218997179999993
18582,-0.1823834172
18583,-1.3161787172000003
18584,0.5492918412
18587,-0.11426089320000017
18588,0.037660056800000064
18590,-0.7483629209999998
18591,-0.1640336060000001
18595,-0.04387916500000007
18596,0.04765422580000004
18597,0.5617334842000001
18598,0.06465552939999997
18599,-0.041044164000000015
18600,-0.9204047773999997
18601,0.002607760800000292
18602,0.6543299384000001
18604,0.3203265873999996
18605,-0.15539738980000006
18606,0.8069571550000001
18607,-0.1975122442000002
18609,-0.06425103459999981
18610,-0.0168267361999998
18611,0.0656621706000001
18612,0.13144872759999976
18613,-1.6148281694
18616,0.5140594108000002
18618,-0.2960013697999999
18619,0.4720821299999999
18624,-0.2678253611999999
18626,0.7983992648000002
18627,0.33985355760000024
18628,0.09614734059999996
18631,0.6340591919999999
18632,-0.023104308600000137
18633,-0.017430100399999853
18634,0.23566984740000002
18636,1.2335511317999999
18637,0.45087487000000037
18639,0.11251381379999986
18640,-0.09806907479999989
18641,0.08273613960000006
18642,1.0438189252
18643,-0.16325204399999968
18646,-0.8315547972000003
18647,0.2640374678000004
18648,0.6584856508000003
18654,0.13635541459999984
18663,0.08341926939999986
18667,0.28813264600000005
18670,-0.6087400044000001
18671,0.1918998224000001
18674,0.4833243187999997
18675,0.10814777999999992
18676,-0.1558945716000001
18679,-0.003952102599999746
18682,0.1416325920000001
18685,-0.21645615100000004
18693,0.05066185880000038
18700,-0.2810959110000001
18701,-0.28020237660000014
18703,-0.43475284799999975
18704,0.22758582400000016
18705,-0.02988690259999993
18706,-0.3779004916
18707,-0.32608519739999975
18708,-0.4715961176
18709,-0.008995838000000051
18710,0.07136944700000017
18711,-0.5633619932
18712,1.0460870808
18715,0.07327532060000015
18716,0.042484614600000005
18717,-0.3690726704000003
18718,-0.7219281147999996
18719,-0.5866569864000002
18720,-0.0923325118000001
18736,-0.09339052040000022
18738,0.13320596279999997
18739,-0.9823222339999994
18740,-0.11681035560000003
18741,0.04068555580000003
18742,-0.19594690499999973
18744,-0.15643335879999984
18746,-0.2835358566000007
18747,-0.5888924005999998
18749,-0.7370580946
18750,-1.3231459500000007
18751,-0.5367862635999998
18752,-0.11255054179999993
18753,-0.5072781289999998
18754,-0.7786827483999998
18755,-0.4812016097999997
18759,0.35736438040000007
18760,0.6881048565999996
18761,-1.5093998182000001
18762,0.24687948659999998
18763,-0.299574391
18764,1.5274789300000005
18766,0.05335869380000029
18767,0.7196574464000001
18768,0.6140577911999998
18769,-0.1882930498000004
18770,-0.2766973404
18771,-0.007920273199999706
18772,0.18383764219999993
18777,0.3847406307999998
18778,0.03062205640000002
18779,0.13632969799999994
18781,0.23016967640000008
18782,0.6769216759999999
18783,0.10785120779999989
18784,-0.13246621100000006
18786,0.18120752439999993
18787,4.538180015
18788,2.7426792502
18789,0.3692812250000005
18791,0.33978303320000036
18792,0.0438348229999999
18793,1.931066385
18795,-0.14878544439999983
18796,-0.27030136159999996
18797,-0.009563424999999811
18798,0.8344482989999997
18799,0.3065513576000004
18802,0.3371795075999998
18803,-0.7632880277999998
18805,0.7867546208000004
18806,0.15651191460000025
18807,-0.23474682399999977
18810,0.32008120079999963
18813,0.7161270261999999
18815,-1.7529727822000003
18816,-0.5365336376000001
18817,0.0440370033999999
18821,0.8180580074
18822,0.22752477540000005
18823,-1.3491675684
18824,0.4104963043999998
18826,0.42114885599999957
18830,0.8636148635999998
18843,3.9738577822
18844,-0.003512595399999796
18845,0.6142992128
18846,0.27762594180000005
18854,-0.1054193788000001
18857,-0.020525812199999827
18858,0.7904525743999999
18933,0.3814509137999996
18935,0.07518880040000012
18938,0.7264838500000002
18946,-0.16560556379999972
18947,-0.05707763159999982
18948,0.1381219270000001
18949,-0.011705076800000214
18968,0.15050766379999966
18969,-0.018538541800000106
18970,-0.054759211799999916
18971,-0.5756018972000001
18972,0.23253659419999995
18973,0.10891275680000004
18974,-0.42888466800000014
18975,-0.1335156704000001
18976,-0.0695576747999999
18979,0.0023514782000003008
18983,0.10310510100000023
18984,0.28537834640000026
18985,0.7627882740000004
18986,-0.5313227525999998
18987,-0.5772064082
18988,-0.00949816359999981
18991,-0.08632584100000001
18992,0.018569282400000033
18993,-0.04523648880000001
18994,-0.06866722060000008
18996,0.040854787800000014
18997,0.1296679307999999
18998,-0.17160662119999998
18999,0.001961280599999957
19009,-0.3517077610000001
19011,0.3353152904000004
19013,0.050342771599999926
19014,-0.1880070857999998
19015,0.12035160180000018
19016,-0.08598212540000016
19017,0.1774560718
19018,-0.22566450359999987
19023,-0.12825491519999996
19024,0.1555859487999999
19025,-0.2201526161999997
19035,0.1665436294000003
19038,1.0060495334000001
19039,-0.6077759188000005
19041,0.3678278199999999
19042,-0.18793336399999988
19043,-0.6041092584000005
19044,-0.277760632
19045,-0.4932385059999998
19046,0.09295498200000019
19047,0.20691130599999993
19049,-0.16852040839999988
19051,-0.057190001600000075
19052,0.278861474
19053,0.13140325759999988
19055,-0.1590226509999994
19056,-0.2528093538
19057,-0.3825155431999999
19058,-0.2663270619999999
19059,-0.18851415759999984
19060,0.10639980059999982
19062,-0.42761066599999964
19063,-0.09463264199999981
19064,-0.03749224559999957
19069,0.06684988880000005
19070,0.09913414839999997
19072,-0.23249165219999987
19073,0.009240602000000209
19074,2.3009586871999996
19075,-0.2169637492000001
19079,-0.5418667040000005
19082,0.04865433679999996
19084,-0.39697238739999996
19085,0.15369177379999996
19087,0.6765330961999998
19088,-1.6200871316
19089,-0.16353299040000008
19090,-0.4118424769999997
19091,0.04878631619999983
19092,0.20847844080000005
19094,-0.1822989024
19099,0.15459449340000014
19106,-0.1906484327999999
19108,-0.1305399715999993
19109,-0.087737557
19116,0.10411666700000007
19119,-0.14085910600000012
19120,0.020166897000000013
19122,-0.07030364680000076
19123,-0.9361677539999999
19124,1.0107856676
19125,-0.049534950000000126
19126,0.845368064
19127,0.003973525200000336
19128,-1.2531062922000002
19130,-0.019164707000000003
19132,-0.0782101161999998
19133,-0.1871527295999999
19134,-0.16736424800000033
19139,0.38149086639999974
19141,-0.14308927339999972
19142,0.10085996379999998
19143,0.12708969979999996
19144,0.3370065249999998
19146,0.05997109040000001
19152,0.21851230440000002
19153,0.3243740314
19155,-0.4105680768000003
19156,-0.3076818096
19157,-0.10519549539999992
19158,-0.1271331267999999
19159,-0.14427774359999984
19164,0.1656487337999998
